若いときにいろいろ資格をとりましたので 今は何もないです,好きな季節は、なんですか？,秋ですね,秋,秋,null,null,
秋ですね,秋食べてみたいなぁ,秋は食べられないんですよ,秋/食べる/られる#ない,秋,null,null,
秋は食べられないんですよ,秋はおいしいですよね,秋には美味しい食べ物たくさんありますけど、秋は食べられま,秋/美味しい/食べ物/たくさん/ある/秋/食べる/られる,味/美味しい/秋,null,null,
そうなんですけどね あまり掃除得意じゃないです,掃除の経験はありますか？,ええ、掃除はね少しづつ毎日してます,ええ/掃除/はねる/づつ/毎日/する,撥ねる,null,null,
ええ、掃除はね少しづつ毎日してます,最近、オール電化の家がおおくなりましたね。ガスをやめて、全部電気にしたいと思いますか？,停電がない限り電気の方が安心ですけどね,停電/ない/電気/安心,安心/安神,null,null,
停電がない限り電気の方が安心ですけどね,最近インターネットでも新聞が読めるみたいです。読んだことはありますか？,ないですね 新聞代もバカにならないですね、高くて,ない/新聞/代/バカ/なる#ない/高い,高い,馬鹿/莫迦,null,
得意ではないです,天ぷらを揚げるのが得意です。,天ぷらはあげるのは嫌いではないですけど、あまりあげません,天ぷら/あげる/嫌い#ない/あまる#ん,上げる/揚げる/挙げる,嫌,null,
あります,この前、停電があったけど、大丈夫でしたか？,びっくりしました でも大丈夫でした,びっくり/する/大丈夫,大丈夫,null,null,
したいですね でもしません,服に、こだわりは、ありますか？,特別ないです,特別/ない,特別,null,null,
特別ないです,特別ってなんだろう．．．,特別って、ねー、何て言っていいんでしょうね、特別ー,特別/何/言う/いい/特別/ー,易易/良い/善い/好い/特別,null,null,
知っています,日光が射しているお庭って憧れるなぁ。,そうですね 日当たりのいいところ いいですね広くて,そうですね/日当たり/いい/いい/広い,易易/良い/善い/好い/当たり,null,null,
そうなんです 特に最近気を付けてます,ごはんおいしいよね,ご飯はおいしいですね,ご飯/おいしい,美味しい,null,null,
煮干し 昆布 鰹節,もっと環境のいいところに引っ越したいって思うことありますか？,あります、日当たりのいいところ、広いところに,ある/日当たり/いい/広い,易易/良い/善い/好い/当たり,null,null,
null,花火の季節ですね。花火大会には行く予定ですか？,そうですね 7月にあるから行ってみたいとはおもうんだけども綺麗ですよね 花火はね,そうですね/7/月/ある/行う/おもう/綺麗/花火,花/華/奇麗/綺麗/主/重,null,null,
そうですね 7月にあるから行ってみたいとはおもうんだけども綺麗ですよね 花火はね,そうですよね．わたしもそう思います,みんなそう思いますよね綺麗だから,みんな/思う/綺麗,奇麗/綺麗,null,null,
みんなそう思いますよね綺麗だから,新しい服が欲しいなぁ。季節が変わると新しい服が欲しくなりますよね。,ほんとですよね 欲しいです 色んな洋服がね、いっぱいのってますからね,ほんと/欲しい/洋服/のる,欲しい/ほんと,null,null,
ほんとですよね 欲しいです 色んな洋服がね、いっぱいのってますからね,夏祭りに向けて盆踊りの練習とかは、ないですか？,そうなんです この近所はね、盆踊りはなくなってあまりやらないんですよね、だから練習もないんです,近所/はねる/盆踊り/なくなる/やる#ない/練習/ない,撥ねる,泣く/鳴く/啼く,n,
忘れてはいないんだけど あまりやらないですね,日野市のゴミ袋って意外と高いですよね,よその市と比べたことがないんでねえ、あ、たかいんですかね,よそ/市/比べる/ない#ない/あ/たかい,高い,null,null,
よその市と比べたことがないんでねえ、あ、たかいんですかね,ゆずってなんだろう．．．,ゆずって、あの,ゆずる,null,ずる,null,
ゆずって、あの,国によって料理って違いますよね。食べてみたい国の料理はありますか？,えっとね インドカレーを食べてみたいですね 辛くてもなんかちょっとこう,えっ/インド/カレー/食べる/辛い,null,辛い,null,
えっとね インドカレーを食べてみたいですね 辛くてもなんかちょっとこう,インドカレーはおいしいですよね,あ、本物の 本場のインドカレーって食べたことないんですよね,あ/本物/本場/インド/カレー/食べる/ない,本物,null,null,
あ、本物の 本場のインドカレーって食べたことないんですよね,青物はおいしいですよね,青物はねえ 体にもいいし いろいろと 美味しいですよね 酢の物とかね あえものか,青物#ない/体/美味しい/酢の物/あ,味/美味しい,null,p,
青物はねえ 体にもいいし いろいろと 美味しいですよね 酢の物とかね あえものか,青物食べてみたいなぁ,あ、食べたことがないんですか 食べたらいいですよー,あ/食べる/ない/食べる/いい,易易/良い/善い/好い,null,null,
あ、食べたことがないんですか 食べたらいいですよー,お孫さんと遊ぶことは楽しいですよね。,そうですね でもだんだんね大きくなって言うこと聞かないし疲れます,そうですね/大きい/なる/言う/聞く#ない/疲れる,null,大きい,null,
そうですね でもだんだんね大きくなって言うこと聞かないし疲れます,最近どんな夢を見ましたか？,あれ、夢ですか なんか見た夢を忘れてしまいますね そういわれてもちょっとおもいだせないですねー,あれ/夢/見る/夢/忘れる/いう/れる/おもいだせる#ない,思い/夢/主/重/重い,重い,n,
